id,grade_level,sex,race,gpa,econ_dis,disability,dis_cat,lang,iss_off,iss_days,subj_off,days_absent
1491,7th Grade,Female,Black,2.67,No,No,Not Applicable,English,1,1,1,9
1492,3rd Grade,Male,,2.67,Yes,Yes,Developmental Delay,English,0,0,0,14
1493,11th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,5
1494,3rd Grade,Female,Asian,3,No,No,Not Applicable,English,0,0,0,8
1495,5th Grade,Female,Native,3.33,Yes,No,Not Applicable,Spanish,0,0,0,5
1496,10th Grade,Female,Native,2.33,No,Yes,Emotional Disturbance,English,0,0,0,10
1497,5th Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,1
1498,6th Grade,Male,Asian,3.33,Yes,No,Not Applicable,English,0,0,0,13
1499,7th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,6
1500,Pre-K,Female,White,3,No,No,Not Applicable,Spanish,0,0,0,14
1501,6th Grade,Male,Black,2,No,No,Not Applicable,English,0,0,1,2
1502,Kindergarten,Female,Hispanic,2.67,Yes,No,Not Applicable,English,,,,11
1503,9th Grade,Male,White,3,Yes,No,Not Applicable,Spanish,1,1,1,4
1504,4th Grade,Male,White,3.67,Yes,Yes,Specific Learning Disability,Other,0,0,0,14
1505,Kindergarten,Male,White,3,Yes,Yes,Developmental Delay,English,0,0,0,2
1506,3rd Grade,Male,White,3.67,No,No,Not Applicable,Other,2,2,5,2
1507,10th Grade,Female,Hispanic,2.33,Yes,No,Not Applicable,English,0,0,0,10
1508,5th Grade,Female,White,3,Yes,No,Not Applicable,English,,,,15
1509,8th Grade,Male,White,2.67,Yes,No,Not Applicable,Spanish,0,0,0,4
1510,Kindergarten,Male,Black,2.67,Yes,No,Not Applicable,English,1,1,1,4
1511,Pre-K,Male,Black,2.67,No,No,Not Applicable,English,0,0,1,10
1512,9th Grade,Female,Hispanic,2.67,Yes,No,Not Applicable,English,0,0,0,8
1513,8th Grade,Female,Black,2.67,No,No,Not Applicable,English,0,0,0,4
1514,8th Grade,Male,Hispanic,2.67,No,No,Not Applicable,English,0,0,0,4
1515,1st Grade,Female,Other,3.33,No,No,Not Applicable,English,0,0,0,10
1516,Kindergarten,Male,White,3,No,No,Not Applicable,English,1,6,20,2
1517,2nd Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,5
1518,Pre-K,Male,Multi-racial,2.33,Yes,Yes,Autism,Spanish,0,0,0,2
1519,7th Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,5
1520,11th Grade,Female,White,1.67,No,No,Not Applicable,Spanish,3,3,1,3
1521,3rd Grade,Male,White,3.33,Yes,No,Not Applicable,English,0,0,0,2
1522,7th Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,13
1523,8th Grade,Male,White,2.33,No,No,Not Applicable,English,0,0,1,27
1524,4th Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,20
1525,8th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,12
1526,8th Grade,Female,White,3.33,No,No,Not Applicable,Spanish,1,1,5,27
1527,12th Grade,Female,Hispanic,3,No,No,Not Applicable,English,0,0,0,2
1528,4th Grade,Female,Black,3,No,No,Not Applicable,English,0,0,0,3
1529,3rd Grade,Male,White,2.67,Yes,No,Not Applicable,Other,3,3,1,11
1530,5th Grade,Male,White,2.33,No,No,Not Applicable,English,0,0,0,5
1531,3rd Grade,Male,Hispanic,2.67,No,Yes,Other,English,0,0,0,6
1532,4th Grade,Female,Black,2.67,No,Yes,Developmental Delay,English,0,0,0,2
1533,Kindergarten,Female,White,2,No,No,Not Applicable,English,1,1,4,4
1534,2nd Grade,Female,White,3.33,No,Yes,Specific Learning Disability,Other,0,0,0,8
1535,11th Grade,Female,White,3.33,Yes,No,Not Applicable,Other,0,0,0,9
1536,Pre-K,Male,White,3.33,Yes,No,Not Applicable,English,0,0,0,20
1537,7th Grade,Male,Hispanic,2.67,Yes,No,Not Applicable,Chinese,0,0,0,15
1538,6th Grade,Male,White,2.67,No,No,Not Applicable,English,0,0,0,17
1539,1st Grade,Male,White,2.33,No,No,Not Applicable,Spanish,2,2,3,4
1540,1st Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,11
1541,10th Grade,Male,White,2,Yes,No,Not Applicable,Spanish,0,0,0,41
1542,5th Grade,Male,White,3.33,No,No,Not Applicable,English,0,0,0,5
1543,3rd Grade,Female,White,3,No,No,Not Applicable,Spanish,0,0,0,2
1544,1st Grade,Male,White,2.33,No,No,Not Applicable,Other,0,0,0,37
1545,4th Grade,Male,White,2.67,No,No,Not Applicable,English,0,0,0,6
1546,7th Grade,Male,White,3,Yes,Yes,Specific Learning Disability,English,0,0,0,10
1547,6th Grade,Male,Native,3,Yes,Yes,Intellectual Disability,English,0,0,0,4
1548,4th Grade,Male,White,2.33,Yes,No,Not Applicable,English,0,0,0,1
1549,1st Grade,Male,White,2.67,No,No,Not Applicable,Spanish,0,0,0,17
1550,8th Grade,Male,White,3,No,Yes,Specific Learning Disability,English,0,0,0,1
1551,Kindergarten,Male,White,2,Yes,No,Not Applicable,English,0,0,1,30
1552,8th Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,22
1553,6th Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,10
1554,2nd Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,7
1555,1st Grade,Male,White,3,Yes,No,Not Applicable,English,0,0,0,34
1556,Kindergarten,Other,Black,2.33,No,No,Not Applicable,English,0,0,0,8
1557,Kindergarten,Male,White,3.67,No,No,Not Applicable,English,0,0,0,8
1558,7th Grade,Female,Hispanic,3,No,No,Not Applicable,Other,10,5,2,11
1559,3rd Grade,Female,White,2.33,No,No,Not Applicable,Spanish,2,2,2,3
1560,10th Grade,Male,White,3.67,No,No,Not Applicable,English,0,0,0,11
1561,4th Grade,Male,White,3.33,Yes,No,Not Applicable,Spanish,0,0,0,12
1562,8th Grade,Other,White,3,Yes,No,Not Applicable,English,0,0,0,21
1563,10th Grade,Female,White,2.67,Yes,No,Not Applicable,Spanish,0,0,0,6
1564,5th Grade,Female,White,3.33,No,No,Not Applicable,English,,,,9
1565,2nd Grade,Male,Hispanic,2.67,No,No,Not Applicable,English,,,,2
1566,7th Grade,Female,White,2.67,Yes,No,Not Applicable,English,1,1,1,16
1567,Kindergarten,Male,White,3,Yes,No,Not Applicable,English,0,0,0,17
1568,3rd Grade,Female,Hispanic,2.67,Yes,No,Not Applicable,Spanish,0,0,0,15
1569,12th Grade,Female,Black,2.67,No,No,Not Applicable,Other,0,0,0,6
1570,5th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,3
1571,12th Grade,Male,Hispanic,3.33,Yes,No,Not Applicable,Spanish,0,0,1,7
1572,11th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,21
1573,1st Grade,Male,Black,3,Yes,No,Not Applicable,Spanish,0,0,0,6
1574,3rd Grade,Female,,3,No,Yes,Speech/Language Impairments,English,0,0,0,7
1575,2nd Grade,Female,White,3.33,No,No,Not Applicable,English,0,0,0,13
1576,Kindergarten,Male,Hispanic,3.33,No,No,Not Applicable,English,0,0,0,11
1577,1st Grade,Male,Hispanic,2.33,Yes,No,Not Applicable,English,0,0,0,4
1578,11th Grade,Male,White,2,No,No,Not Applicable,Other,0,0,0,5
1579,12th Grade,Female,White,3.33,No,No,Not Applicable,German,0,0,0,32
1580,8th Grade,Female,Black,2.67,No,No,Not Applicable,English,0,0,0,7
1581,5th Grade,Male,White,3.67,Yes,No,Not Applicable,English,0,0,0,4
1582,Kindergarten,Male,Black,2.33,No,No,Not Applicable,Spanish,0,0,0,1
1583,9th Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,25
1584,7th Grade,Female,Black,2,No,No,Not Applicable,Other,0,0,0,9
1585,3rd Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,35
1586,10th Grade,Female,Hispanic,3.33,Yes,Yes,Specific Learning Disability,Other,0,0,0,2
1587,5th Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,14
1588,10th Grade,Female,White,2.33,Yes,No,Not Applicable,Spanish,0,0,0,9
1589,11th Grade,Female,Asian,3,Yes,No,Not Applicable,Spanish,0,0,0,4
1590,12th Grade,Female,White,3,No,Yes,Autism,English,0,0,0,8
1591,7th Grade,Male,White,3.33,Yes,No,Not Applicable,Spanish,0,0,1,4
1592,11th Grade,Male,White,2.33,No,No,Not Applicable,English,0,0,0,11
1593,9th Grade,Male,Black,2.67,No,No,Not Applicable,English,0,0,0,6
1594,3rd Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,7
1595,9th Grade,Male,White,2,No,No,Not Applicable,English,0,0,2,10
1596,7th Grade,Male,Black,2.33,No,Yes,Speech/Language Impairments,English,0,0,0,3
1597,8th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,5
1598,11th Grade,Female,Asian,2.67,No,No,Not Applicable,English,0,0,0,46
1599,Kindergarten,Female,Black,3,No,No,Not Applicable,English,,,,31
1600,6th Grade,Male,White,3.33,Yes,No,Not Applicable,English,0,0,0,7
1601,7th Grade,Female,Black,3,No,No,Not Applicable,Other,0,0,0,6
1602,3rd Grade,Female,White,2.33,No,No,Not Applicable,English,0,0,1,4
1603,10th Grade,Male,Black,3,Yes,No,Not Applicable,English,0,0,0,2
1604,3rd Grade,Male,Hispanic,2.67,Yes,No,Not Applicable,Other,0,0,0,9
1605,3rd Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,16
1606,1st Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,2
1607,12th Grade,Male,Hispanic,3.33,No,No,Not Applicable,English,0,0,0,4
1608,3rd Grade,Female,Hispanic,3,No,No,Not Applicable,Other,0,0,0,1
1609,12th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,4
1610,5th Grade,Female,Hispanic,2.67,No,No,Not Applicable,English,0,0,0,12
1611,9th Grade,Female,Black,3.33,No,No,Not Applicable,English,0,0,2,3
1612,1st Grade,Male,White,2.33,No,No,Not Applicable,English,0,0,0,16
1613,Kindergarten,Male,Asian,2.67,No,No,Not Applicable,English,0,0,0,5
1614,1st Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,2
1615,6th Grade,Female,Hispanic,3,No,No,Not Applicable,English,0,0,0,29
1616,4th Grade,Female,Black,3,Yes,No,Not Applicable,Arabic,0,0,2,20
1617,6th Grade,Female,Black,2.67,No,No,Not Applicable,Spanish,0,0,0,2
1618,9th Grade,Female,White,3,Yes,No,Not Applicable,Other,0,0,0,4
1619,10th Grade,Male,White,2.67,No,No,Not Applicable,Spanish,0,0,1,19
1620,7th Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,2
1621,9th Grade,Female,White,3.33,No,Yes,Specific Learning Disability,English,0,0,0,9
1622,4th Grade,Male,Hispanic,2.67,Yes,No,Not Applicable,English,0,0,0,7
1623,2nd Grade,Female,Black,2.67,Yes,No,Not Applicable,German,,,,8
1624,5th Grade,Male,White,2.67,No,No,Not Applicable,Other,0,0,0,16
1625,1st Grade,Male,White,2,No,No,Not Applicable,English,0,0,0,8
1626,8th Grade,Female,Black,2.67,No,No,Not Applicable,English,1,1,2,4
1627,7th Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,5
1628,Kindergarten,Male,White,3,No,No,Not Applicable,English,0,0,0,1
1629,4th Grade,Male,Hispanic,2.33,No,No,Not Applicable,Other,0,0,0,11
1630,8th Grade,Female,Hispanic,3,No,No,Not Applicable,English,0,0,0,13
1631,9th Grade,Male,Black,2.67,Yes,No,Not Applicable,Other,0,0,0,18
1632,8th Grade,Female,White,3.33,No,No,Not Applicable,English,0,0,0,3
1633,11th Grade,Male,White,3,No,No,Not Applicable,Vietnamese,0,0,0,13
1634,2nd Grade,Male,White,3,No,No,Not Applicable,Other,0,0,0,11
1635,9th Grade,Male,Black,3.33,Yes,No,Not Applicable,Chinese,0,0,0,4
1636,1st Grade,Male,Black,3,No,No,Not Applicable,English,0,0,0,5
1637,2nd Grade,Female,White,3,No,No,Not Applicable,Other,1,6,6,7
1638,12th Grade,Male,White,3,Yes,No,Not Applicable,English,0,0,0,11
1639,12th Grade,Male,Black,3,Yes,No,Not Applicable,English,0,0,0,6
1640,9th Grade,Male,Hispanic,2.67,No,No,Not Applicable,Spanish,0,0,0,2
1641,9th Grade,Male,Black,3.67,Yes,No,Not Applicable,Other,,,,3
1642,12th Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,3
1643,2nd Grade,Female,White,2,No,Yes,Other,English,0,0,0,6
1644,12th Grade,Male,White,3.67,No,No,Not Applicable,English,0,0,0,5
1645,11th Grade,Male,Black,3,No,No,Not Applicable,English,0,0,0,6
1646,1st Grade,Female,Black,3,Yes,No,Not Applicable,English,0,0,0,3
1647,5th Grade,Male,Black,2.33,No,No,Not Applicable,English,0,0,0,5
1648,12th Grade,Female,White,2,No,Yes,Specific Learning Disability,English,0,0,0,6
1649,5th Grade,Male,Asian,3.33,No,No,Not Applicable,English,0,0,0,2
1650,1st Grade,Female,White,2.67,No,No,Not Applicable,Spanish,0,0,0,4
1651,Pre-K,Male,White,3,Yes,No,Not Applicable,English,0,0,0,3
1652,2nd Grade,Female,Asian,2,No,No,Not Applicable,English,0,0,0,5
1653,11th Grade,Female,White,2.67,Yes,No,Not Applicable,Chinese,0,0,0,9
1654,Pre-K,Male,Hispanic,3,Yes,No,Not Applicable,English,0,0,0,6
1655,8th Grade,Male,White,2,Yes,No,Not Applicable,English,0,0,0,4
1656,9th Grade,Male,White,2,Yes,No,Not Applicable,English,0,0,0,10
1657,12th Grade,Male,White,2.67,Yes,Yes,Speech/Language Impairments,English,0,0,0,6
1658,9th Grade,Male,Hispanic,2.67,Yes,No,Not Applicable,English,0,0,0,9
1659,Pre-K,Female,,3.33,No,No,Not Applicable,English,,,,3
1660,10th Grade,Female,Black,3,Yes,No,Not Applicable,English,0,0,0,4
1661,6th Grade,Male,White,2.67,No,No,Not Applicable,English,,,,8
1662,11th Grade,Male,White,3.67,No,No,Not Applicable,English,0,0,0,9
1663,1st Grade,Male,Black,3,No,No,Not Applicable,Other,0,0,0,2
1664,9th Grade,Male,White,3,No,No,Not Applicable,English,0,0,1,5
1665,3rd Grade,Male,Hispanic,3.33,Yes,No,Not Applicable,Spanish,0,0,0,4
1666,Kindergarten,Male,White,3,No,No,Not Applicable,English,14,30,9,3
1667,4th Grade,Male,White,2.33,No,No,Not Applicable,English,2,2,5,13
1668,12th Grade,Male,Hispanic,2.67,Yes,No,Not Applicable,English,0,0,0,9
1669,8th Grade,Male,,2.67,No,No,Not Applicable,English,0,0,0,2
1670,12th Grade,Male,White,3,Yes,No,Not Applicable,English,0,0,0,10
1671,1st Grade,Female,Hispanic,2.33,No,No,Not Applicable,Spanish,0,0,0,8
1672,7th Grade,Female,Hispanic,2.67,Yes,No,Not Applicable,Spanish,0,0,1,3
1673,9th Grade,Male,White,3,No,No,Not Applicable,English,1,1,1,6
1674,5th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,10
1675,Kindergarten,Male,White,3,No,No,Not Applicable,English,0,0,0,9
1676,2nd Grade,Male,White,1.67,No,No,Not Applicable,Other,0,0,0,9
1677,9th Grade,Male,White,3,Yes,Yes,Speech/Language Impairments,English,0,0,0,28
1678,8th Grade,Male,Hispanic,2.33,Yes,Yes,Speech/Language Impairments,English,0,0,0,5
1679,4th Grade,Female,White,3,Yes,Yes,Specific Learning Disability,English,2,9,7,3
1680,5th Grade,Male,White,3,No,No,Not Applicable,Spanish,0,0,0,5
1681,2nd Grade,Male,White,2,Yes,Yes,Speech/Language Impairments,English,0,0,0,4
1682,9th Grade,Female,Black,2.33,Yes,Yes,Autism,English,0,0,0,23
1683,8th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,25
1684,3rd Grade,Male,White,3.33,Yes,No,Not Applicable,Other,0,0,0,5
1685,Pre-K,Female,White,2.33,Yes,No,Not Applicable,English,0,0,0,3
1686,1st Grade,Female,White,3,Yes,No,Not Applicable,Spanish,0,0,0,3
1687,11th Grade,Male,White,2.33,No,No,Not Applicable,English,0,0,0,9
1688,2nd Grade,Female,Black,3.67,No,No,Not Applicable,Spanish,0,0,0,7
1689,1st Grade,Male,White,3.67,Yes,No,Not Applicable,Other,1,1,3,23
1690,9th Grade,Female,Black,2,No,No,Not Applicable,English,0,0,0,12
1691,Pre-K,Female,Hispanic,2,Yes,Yes,Specific Learning Disability,Spanish,0,0,0,1
1692,2nd Grade,Female,White,2.33,Yes,No,Not Applicable,English,0,0,0,3
1693,4th Grade,Other,White,3.33,Yes,No,Not Applicable,Spanish,0,0,0,1
1694,8th Grade,Male,Hispanic,2.67,No,No,Not Applicable,English,0,0,0,18
1695,8th Grade,Male,Black,3,Yes,No,Not Applicable,English,0,0,0,5
1696,12th Grade,Male,Black,3,Yes,Yes,Specific Learning Disability,English,0,0,0,9
1697,7th Grade,Male,Hispanic,2.33,No,No,Not Applicable,English,0,0,0,4
1698,6th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,10
1699,10th Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,8
1700,5th Grade,Female,White,3,Yes,No,Not Applicable,Spanish,0,0,0,5
1701,7th Grade,Female,Hispanic,2.33,No,No,Not Applicable,English,0,0,0,17
1702,10th Grade,Male,White,3,Yes,No,Not Applicable,English,0,0,0,5
1703,5th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,7
1704,7th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,18
1705,11th Grade,Male,Hispanic,3,Yes,No,Not Applicable,Other,0,0,0,1
1706,7th Grade,Female,Black,3,Yes,No,Not Applicable,English,0,0,0,2
1707,11th Grade,Male,Hispanic,3,Yes,No,Not Applicable,English,0,0,0,8
1708,1st Grade,Male,White,3,Yes,No,Not Applicable,Russian,2,2,5,16
1709,1st Grade,Female,Black,3.33,Yes,Yes,Other,Arabic,0,0,0,2
1710,8th Grade,Male,Hispanic,3,Yes,No,Not Applicable,English,0,0,0,4
1711,2nd Grade,Female,Asian,3.33,No,No,Not Applicable,Spanish,0,0,0,3
1712,6th Grade,Female,White,2.33,No,No,Not Applicable,Other,0,0,0,3
1713,1st Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,6
1714,5th Grade,Female,Black,3.33,Yes,No,Not Applicable,English,,,,16
1715,6th Grade,Female,Asian,1.67,No,No,Not Applicable,English,0,0,0,6
1716,9th Grade,Female,Native,2.67,Yes,No,Not Applicable,English,0,0,0,8
1717,10th Grade,Female,White,2,No,No,Not Applicable,English,1,1,1,5
1718,4th Grade,Male,White,3.33,No,No,Not Applicable,English,0,0,0,17
1719,1st Grade,Female,White,2.67,No,Yes,Specific Learning Disability,English,0,0,0,14
1720,6th Grade,Female,Hispanic,3,No,No,Not Applicable,English,0,0,0,8
1721,4th Grade,Female,White,2.33,No,No,Not Applicable,Chinese,0,0,0,2
1722,7th Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,6
1723,6th Grade,Male,Hispanic,2.67,No,No,Not Applicable,English,0,0,0,10
1724,Kindergarten,Male,Black,2.33,No,No,Not Applicable,English,0,0,0,10
1725,3rd Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,10
1726,2nd Grade,Male,Hispanic,3.33,No,No,Not Applicable,English,0,0,0,2
1727,3rd Grade,Female,Black,2.33,Yes,No,Not Applicable,English,0,0,0,3
1728,4th Grade,Female,White,2.67,No,No,Not Applicable,Other,0,0,0,3
1729,2nd Grade,Female,White,2.67,No,No,Not Applicable,Other,6,3,1,6
1730,10th Grade,Other,White,3,No,No,Not Applicable,English,0,0,0,2
1731,7th Grade,Male,Black,2.33,No,No,Not Applicable,English,0,0,0,8
1732,11th Grade,Male,Multi-racial,3,Yes,No,Not Applicable,Other,0,0,0,2
1733,10th Grade,Female,White,3.33,No,No,Not Applicable,English,0,0,1,2
1734,1st Grade,Female,White,3,No,No,Not Applicable,Spanish,0,0,0,14
1735,11th Grade,Female,Hispanic,3,No,No,Not Applicable,English,0,0,0,9
1736,3rd Grade,Female,White,3.33,No,No,Not Applicable,Other,1,7,10,15
1737,1st Grade,Male,Hispanic,2.33,No,No,Not Applicable,English,0,0,0,2
1738,2nd Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,6
1739,2nd Grade,Female,White,2.67,No,No,Not Applicable,Other,0,0,0,4
1740,6th Grade,Male,White,2.67,No,No,Not Applicable,English,4,3,2,29
1741,3rd Grade,Female,White,3,Yes,Yes,Other,English,1,1,4,5
1742,Kindergarten,Female,White,2.33,Yes,No,Not Applicable,English,0,0,0,3
1743,1st Grade,Female,White,3.67,Yes,No,Not Applicable,Spanish,0,0,1,12
1744,12th Grade,Female,White,2.67,No,No,Not Applicable,Other,0,0,0,6
1745,9th Grade,Female,Asian,2.67,No,No,Not Applicable,English,0,0,0,6
1746,6th Grade,Female,White,2.67,No,No,Not Applicable,Spanish,0,0,0,7
1747,12th Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,16
1748,5th Grade,Female,White,3,Yes,No,Not Applicable,Other,0,0,0,3
1749,3rd Grade,Male,White,3,No,Yes,Other,English,0,0,0,19
1750,10th Grade,Female,White,2.33,Yes,No,Not Applicable,English,0,0,1,3
1751,6th Grade,Male,Black,3,No,No,Not Applicable,Other,0,0,0,4
1752,2nd Grade,Female,Hispanic,2,Yes,No,Not Applicable,English,0,0,0,32
1753,5th Grade,Male,White,2.33,Yes,No,Not Applicable,Other,1,1,2,13
1754,9th Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,3
1755,2nd Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,3
1756,10th Grade,Male,White,2,No,No,Not Applicable,Other,0,0,0,4
1757,8th Grade,Female,Hispanic,3,Yes,No,Not Applicable,English,0,0,0,19
1758,10th Grade,Female,Hispanic,3,No,No,Not Applicable,English,2,9,9,7
1759,4th Grade,Male,Black,3,Yes,Yes,Emotional Disturbance,English,0,0,0,3
1760,10th Grade,Male,White,4,No,No,Not Applicable,Spanish,0,0,0,2
1761,Kindergarten,Male,White,2.67,No,No,Not Applicable,English,0,0,1,7
1762,Pre-K,Female,White,2.33,No,No,Not Applicable,English,0,0,1,13
1763,11th Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,3
1764,1st Grade,Female,Hispanic,2.67,Yes,No,Not Applicable,English,0,0,0,5
1765,7th Grade,Male,White,3.67,Yes,No,Not Applicable,Spanish,0,0,0,2
1766,7th Grade,Female,White,2.67,No,No,Not Applicable,English,,,,4
1767,2nd Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,5
1768,Kindergarten,Female,Black,2,No,No,Not Applicable,English,0,0,0,3
1769,8th Grade,Female,Hispanic,2.67,Yes,No,Not Applicable,English,0,0,0,11
1770,1st Grade,Female,Hispanic,2.67,No,No,Not Applicable,Chinese,0,0,0,5
1771,7th Grade,Female,Black,2.33,Yes,No,Not Applicable,Spanish,0,0,0,2
1772,Pre-K,Female,White,2.33,No,No,Not Applicable,English,0,0,0,2
1773,Kindergarten,Other,Asian,3,Yes,No,Not Applicable,English,0,0,0,10
1774,8th Grade,Female,White,2,No,No,Not Applicable,English,0,0,1,9
1775,12th Grade,Other,White,2.67,Yes,No,Not Applicable,English,0,0,0,4
1776,4th Grade,Male,Hispanic,3,Yes,No,Not Applicable,Other,0,0,0,2
1777,11th Grade,Female,Asian,3.33,Yes,Yes,Emotional Disturbance,English,0,0,0,4
1778,5th Grade,Male,White,3,Yes,No,Not Applicable,English,0,0,0,3
1779,4th Grade,Female,Black,3.67,No,No,Not Applicable,Spanish,0,0,0,28
1780,9th Grade,Male,White,2.33,Yes,No,Not Applicable,Other,0,0,0,9
1781,Pre-K,Male,Asian,2,No,No,Not Applicable,Spanish,0,0,0,4
1782,4th Grade,Female,Multi-racial,2.33,Yes,No,Not Applicable,Other,0,0,0,14
1783,2nd Grade,Female,White,3.33,No,No,Not Applicable,English,0,0,0,7
1784,9th Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,12
1785,8th Grade,Female,Asian,3,No,No,Not Applicable,English,0,0,0,20
1786,4th Grade,Male,White,2.33,Yes,Yes,Specific Learning Disability,English,0,0,0,4
1787,8th Grade,Female,Black,3,No,No,Not Applicable,English,0,0,0,8
1788,8th Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,6
1789,Kindergarten,Female,White,3,No,No,Not Applicable,English,0,0,0,12
1790,4th Grade,Male,White,2.67,Yes,No,Not Applicable,Spanish,1,2,4,14
1791,Kindergarten,Female,White,3.33,No,Yes,Speech/Language Impairments,English,0,0,0,3
1792,6th Grade,Female,White,3.33,Yes,Yes,Other,English,0,0,0,7
1793,2nd Grade,Male,White,2.33,Yes,No,Not Applicable,English,0,0,0,16
1794,7th Grade,Male,Multi-racial,3,No,No,Not Applicable,Spanish,0,0,0,5
1795,4th Grade,Female,White,3,No,No,Not Applicable,Spanish,0,0,0,23
1796,2nd Grade,Male,White,1.67,Yes,Yes,Other,Spanish,0,0,0,3
